time_s,wind_W,hydro_W,vibration_W,piezo_W,solar_W,total_W,storage_V,soc,load_W
2760.0,0.536993637009161,0.3732413718436146,0.023288273137982995,0.04657654627596599,0.0,0.8330848540267158,5.5,1.0,0.005
2820.0,9.62402740296005,0.510353113518172,0.026434299039833832,0.052868598079667664,0.0,8.681630901558062,5.5,1.0,0.005
2880.0,0.7950696477816287,0.21982749489350206,0.02270571235692056,0.04541142471384112,0.0,0.9205621377840085,5.5,1.0,0.005
2940.0,0.0,0.5816495217564651,0.00960888619816028,0.01921777239632056,0.0,0.5189047532983041,5.5,1.0,0.005
3000.0,22.9107079273364,0.24828874161598002,0.020419816173244582,0.040839632346489164,0.0,19.737217699851296,5.5,1.0,0.005
3060.0,0.0,0.12853485238209955,0.026976345595857223,0.05395269119171445,0.0,0.1780443057942205,5.5,1.0,0.005
3120.0,7.134861370653011,0.2031530848436442,0.008942755710663464,0.017885511421326928,0.0,6.260116314234349,5.5,1.0,0.005
3180.0,0.0,0.581495350102587,0.002464447480725701,0.004928894961451402,0.0,0.5005553886630495,5.5,1.0,0.005
3240.0,0.0,0.3077086514634377,0.0033431613208902795,0.006686322641780559,0.0,0.27007741511219224,5.5,1.0,0.005
3300.0,1.6146844811670396,0.551475859985305,0.024160101545365933,0.048320203090731866,0.0,1.902844548920176,5.5,1.0,0.005
3360.0,24.43893519538059,0.3562235556674944,0.01309782176141718,0.02619564352283436,0.0,21.109284383882482,5.5,1.0,0.005
3420.0,0.0,0.5071897278490602,0.013093095886853002,0.026186191773706003,0.0,0.46449866318317634,5.5,1.0,0.005
3480.0,0.0,0.10002338266527086,0.03404835235849227,0.06809670471698454,0.0,0.1718431737796355,5.5,1.0,0.005
3540.0,0.0,0.38672533685291144,0.010230591582384865,0.02046118316476973,0.0,0.35480454486005614,5.5,1.0,0.005
3600.0,10.178871061522125,0.3260092871401519,0.0003536307597092883,0.0007072615194185766,0.0,8.930050054800194,5.5,1.0,0.005
3660.0,0.0,0.20327428296165712,0.006232163746730407,0.012464327493460815,0.0,0.1886751580715711,5.5,1.0,0.005
3720.0,0.0,0.11356364390644727,0.011123893247637304,0.022247786495274608,0.0,0.1248950251019553,5.498652966002319,0.9995102294388792,0.005
3780.0,5.609874389380237,0.5488607697056116,0.022047027641543974,0.04409405528308795,0.0,5.291144805708908,5.5,1.0,0.005
3840.0,7.092281637635887,0.1092964793719656,0.03151774546879161,0.06303549093758322,0.0,6.2017116504020935,5.5,1.0,0.005
3900.0,4.139196256854791,0.4564699161647399,0.008898231430389722,0.017796462860779443,0.0,3.929006737214095,5.5,1.0,0.005
3960.0,24.483903488556486,0.12479062235472321,0.030919928003738578,0.061839856007477156,0.0,20.99623581068406,5.5,1.0,0.005
4020.0,12.120247579690986,0.3163735687408455,0.032290075265330044,0.06458015053066009,0.0,10.653467668093647,5.5,1.0,0.005
4080.0,0.0,0.34969749752997803,0.004742425768626032,0.009484851537252065,0.0,0.30933605861047775,5.5,1.0,0.005
4140.0,0.0,0.5846020349378739,0.013281500668541803,0.026563001337083607,0.0,0.5307795564019744,5.5,1.0,0.005
4200.0,0.0,0.32961011886038055,0.01932766988559443,0.03865533977118886,0.0,0.32945415923958926,5.5,1.0,0.005
4260.0,30.156507626600302,0.19824679977344253,0.028074341666737005,0.05614868333347401,0.0,25.873130833667865,5.5,1.0,0.005
4320.0,0.0,0.31623657602362765,0.0009258585282946261,0.0018517170565892523,0.0,0.2711620288672348,5.5,1.0,0.005
4380.0,15.689559923492297,0.5152086906099665,0.0031069967033927775,0.006213993406785555,0.0,13.781976163580577,5.5,1.0,0.005
4440.0,0.0,0.09710351206926206,0.00987876074194846,0.01975752148389692,0.0,0.10772882515084131,5.5,1.0,0.005
4500.0,8.567020439702178,0.41835075893281687,0.012910858979794274,0.02582171795958855,0.0,7.670488209238221,5.5,1.0,0.005
4560.0,8.68577200598743,0.3370939385146662,0.0019158549578218071,0.0038317099156436143,0.0,7.674321482969227,5.5,1.0,0.005
4620.0,17.23086672249968,0.08868747837767062,0.006422780997807305,0.01284556199561461,0.0,14.737999162290157,5.5,1.0,0.005
4680.0,1.177087455702967,0.030739892354787426,0.0006990612554703901,0.0013981225109407803,0.0,1.0284358520505408,5.5,1.0,0.005
4740.0,10.515595159213373,0.46323867497224486,0.0067063217160310525,0.013412643432062105,0.0,9.349109879433655,5.5,1.0,0.005
4800.0,27.322855128780176,0.3433847603719751,0.009257056789519283,0.018514113579038566,0.0,23.539909400592602,5.5,1.0,0.005
4860.0,0.0,0.2136728860553548,0.003424004064830315,0.00684800812966063,0.0,0.1903531635123689,5.5,1.0,0.005
4920.0,12.071764892653004,0.5134328697128753,0.03367781911415237,0.06735563822830475,0.0,10.783296536752086,5.5,1.0,0.005
4980.0,0.0,0.2864574818730677,0.003214177101279734,0.006428354202559468,0.0,0.2516850112003709,5.5,1.0,0.005
5040.0,0.0,0.13253538809743085,0.005894750558659153,0.011789501117318305,0.0,0.12768669380739706,5.498407333467614,0.9994209323877831,0.005
5100.0,0.0,0.36445344114420475,0.0046678506801924174,0.009335701360384835,0.0,0.32168844420706466,5.5,1.0,0.005
5160.0,8.440806434800256,0.3302248650516194,0.02141184917762433,0.04282369835524866,0.0,7.509976820277037,5.5,1.0,0.005
5220.0,3.092048390650621,0.4564374236407387,0.007512747093126144,0.015025494186252288,0.0,3.0353704472351275,5.5,1.0,0.005
5280.0,0.0,0.48787559478850967,0.004983537542421147,0.009967075084842294,0.0,0.4274022763034071,5.5,1.0,0.005
5340.0,2.6656266977778342,0.3998893903480984,0.0011305284072019813,0.0022610568144039627,0.0,2.608571522345408,5.5,1.0,0.005
5400.0,4.716812658950092,0.3831294621044928,0.029109405335143803,0.058218810670287606,0.0,4.409179786501014,5.5,1.0,0.005
5460.0,1.4551032403916302,0.32292726343535966,0.021017767592801963,0.04203553518560393,0.0,1.5649212356145865,5.5,1.0,0.005
5520.0,9.307127684680816,0.3899748019911548,0.01073229798239525,0.0214645959647905,0.0,8.269904473526283,5.5,1.0,0.005
5580.0,0.0,0.37806650194155655,0.00035892211710597657,0.0007178442342119531,0.0,0.3222717780489433,5.5,1.0,0.005
5640.0,5.828022215425376,0.2976121166261915,0.034048027243041505,0.06809605448608301,0.0,5.293611651713588,5.5,1.0,0.005
5700.0,0.0,0.2951841942583003,0.005963656277550985,0.01192731255510197,0.0,0.2661138886273102,5.5,1.0,0.005
5760.0,2.2663361782980234,0.39520041979069825,0.013192286460209313,0.026384572920418625,0.0,2.2959464388489472,5.5,1.0,0.005
5820.0,0.0,0.033020628336945086,0.018502499172649584,0.03700499834529917,0.0,0.07524890697665976,5.499758016695481,0.9999120080068171,0.005
5880.0,0.0,0.39738486225196257,0.027881046472081165,0.05576209294416233,0.0,0.40887380141797514,5.5,1.0,0.005
5940.0,0.0,0.5455362269313632,0.011325939460638918,0.022651878921277836,0.0,0.4925869385162879,5.5,1.0,0.005
6000.0,0.0,0.41037305439386346,0.033985255988342435,0.06797051197668487,0.0,0.4354794990050571,5.5,1.0,0.005
6060.0,0.8179449314051946,0.04050003844176176,0.0018475428938336238,0.0036950857876672477,0.0,0.7343894587491886,5.5,1.0,0.005
6120.0,12.82438892334927,0.4433891256386509,0.013979982193121304,0.027959964386242608,0.0,11.313260296232192,5.5,1.0,0.005
6180.0,7.794207507846825,0.08758149329186546,0.008009733282482218,0.016019466564964436,0.0,6.7199454708382165,5.5,1.0,0.005
6240.0,0.5773078839905759,0.2918250927366207,0.0065761543680430004,0.013152308736086001,0.0,0.7555322238566268,5.5,1.0,0.005
6300.0,18.471817966912926,0.5756948943464286,0.025265907775678415,0.05053181555135683,0.0,16.25481399689843,5.5,1.0,0.005
6360.0,0.0,0.5243948670683644,0.016745432139103716,0.03349086427820743,0.0,0.4884364889628242,5.5,1.0,0.005
6420.0,22.442822710966635,0.28657573488155863,0.018085566729384092,0.036171133458768184,0.0,19.366106874130892,5.5,1.0,0.005
6480.0,28.007110643847327,0.4044561634750798,0.002807549319639045,0.00561509863927809,0.0,24.156991036989123,5.5,1.0,0.005
6540.0,0.0,0.34983528770792893,0.028023621523522942,0.056047243047045885,0.0,0.3688202294367231,5.5,1.0,0.005
6600.0,10.14157624537799,0.12723612331749373,0.01592273331959534,0.03184546663919068,0.0,8.769093483356128,5.5,1.0,0.005
6660.0,0.0,0.27594148923010436,0.005538068143789471,0.011076136287578942,0.0,0.24867233961225185,5.5,1.0,0.005
6720.0,3.766966291372569,0.3279735177124668,0.022297005352151567,0.04459401070430313,0.0,3.5375562013702675,5.5,1.0,0.005
6780.0,8.362573336855146,0.026765572701738606,0.03129935884682298,0.06259871769364596,0.0,7.21075143818275,5.5,1.0,0.005
6840.0,21.061366274147044,0.012355456449947412,0.0010364687386743832,0.0020729374773487664,0.0,17.91530646629106,5.5,1.0,0.005
6900.0,0.8852745566936805,0.14640202946403985,0.0037248687700398987,0.007449737540079797,0.0,0.886423513597664,5.5,1.0,0.005
6960.0,11.137368301520103,0.3341433809400981,0.023798677707379222,0.047597355414758444,0.0,9.811471558244989,5.5,1.0,0.005
7020.0,2.113197779349552,0.49715658096259246,0.01802616359161229,0.03605232718322458,0.0,2.264767923423934,5.5,1.0,0.005
7080.0,0.0,0.4866266943227397,0.010424286204292206,0.020848572408584412,0.0,0.44021461999527384,5.5,1.0,0.005
7140.0,0.0,0.37536597892312434,0.026866102878063902,0.053732205756127804,0.0,0.3875696444237186,5.5,1.0,0.005
7200.0,0.0,0.325900855555878,0.03170616745930812,0.06341233491861624,0.0,0.357866454243732,5.5,1.0,0.005
7260.0,0.0,0.3172641927032151,0.004876412890467832,0.009752825780935665,0.0,0.28210941666842576,5.5,1.0,0.005
7320.0,9.29651181587985,0.571229416080578,0.025179200439083515,0.05035840087816703,0.0,8.451787008286027,5.5,1.0,0.005
7380.0,0.0,0.4725215349210573,0.014239794735415558,0.028479589470831117,0.0,0.43795478125820836,5.5,1.0,0.005
7440.0,8.090836408295486,0.024959675233930993,0.0015245339299623725,0.003049067859924745,0.0,6.90231423252141,5.5,1.0,0.005
7500.0,1.0185290837054461,0.5336463046925604,0.02227472201779755,0.0445494440355951,0.0,1.3761496212836892,5.5,1.0,0.005
7560.0,4.638121450114009,0.2981778928290286,0.009624391555186332,0.019248783110372664,0.0,4.220396639967307,5.5,1.0,0.005
7620.0,1.1734607083373056,0.3989701242543318,0.03231896050412852,0.06463792100825703,0.0,1.4189795569884196,5.5,1.0,0.005
7680.0,0.0,0.14968404666205315,0.005966103545483523,0.011932207090967047,0.0,0.14244500370372815,5.5,1.0,0.005
7740.0,29.72421571419595,0.2888961033436163,0.007213126629116605,0.01442625325823321,0.0,25.529538517812878,5.5,1.0,0.005
7800.0,1.3899675851210167,0.5196221624472833,0.002325592740339138,0.004651185480678276,0.0,1.6290815469209199,5.5,1.0,0.005
7860.0,6.848700765193685,0.29052159481535006,0.03248790692977113,0.06497581385954226,0.0,6.151183168678596,5.5,1.0,0.005
7920.0,3.9472309258947633,0.409469858850709,0.0054403328806443,0.0108806657612886,0.0,3.717068515879294,5.5,1.0,0.005
7980.0,11.356335851623617,0.007280896185851112,0.02748968868605885,0.0549793773721177,0.0,9.729172941787496,5.5,1.0,0.005
8040.0,16.740642687061104,0.31345723744650095,0.0004703261750238785,0.000940652350047757,0.0,14.497184267577774,5.5,1.0,0.005
8100.0,9.728659029917058,0.444253318381582,0.0007890925491127558,0.0015781850982255117,0.0,8.64898768205408,5.5,1.0,0.005
8160.0,12.224472013785132,0.5155232973028917,0.019514703951156932,0.039029407902313865,0.0,10.878758509500269,5.5,1.0,0.005
8220.0,25.44867349403401,0.528781417563767,0.011573820392749512,0.023147640785499024,0.0,22.110349916859622,5.5,1.0,0.005
8280.0,0.8302824318107269,0.16237940854154556,0.008204810155372173,0.016409620310744347,0.0,0.8646848301956307,5.5,1.0,0.005
8340.0,2.583918337768623,0.2781427820025722,0.011815732913447436,0.023631465826894873,0.0,2.462882070734807,5.5,1.0,0.005
8400.0,16.776367338742368,0.28714357921954253,0.004812567308469499,0.009625134616938999,0.0,14.516256326904221,5.5,1.0,0.005
8460.0,0.7664265871100919,0.546860525907978,0.003298327236916749,0.006596654473833498,0.0,1.124704780519497,5.5,1.0,0.005
8520.0,2.6827067436718286,0.14902531362868615,0.005263944482493963,0.010527888964987926,0.0,2.420395307135797,5.5,1.0,0.005
8580.0,3.438427304075817,0.44234096934413897,0.014963822032645478,0.029927644065290956,0.0,3.336810778590208,5.5,1.0,0.005
8640.0,1.2601466190981014,0.026169763625212995,0.010541563680171392,0.021083127360342784,0.0,1.1202499126992542,5.5,1.0,0.005
8700.0,0.0,0.21728380864331862,0.012398543066178162,0.024797086132356323,0.0,0.21630752216557514,5.5,1.0,0.005
8760.0,14.256505625703955,0.145326833296821,0.008712790873247915,0.01742558174649583,0.0,12.263775206877442,5.5,1.0,0.005
8820.0,0.5535405005311868,0.0021190662601313004,0.005860440587067853,0.011720881174135707,0.0,0.4872547552696433,5.5,1.0,0.005
8880.0,13.489947030102783,0.4340202947418932,0.003148104591014915,0.00629620918202983,0.0,11.843399892825063,5.5,1.0,0.005
8940.0,3.719709264915834,0.0725493067276697,0.024958446578107602,0.049916893156215204,0.0,3.287063824671153,5.5,1.0,0.005
9000.0,10.40858996937391,0.213798124082926,0.0027141363490123496,0.005428272698024699,0.0,9.035950927128292,5.5,1.0,0.005
9060.0,22.175521617774304,0.010446423908739481,0.010324016516799248,0.020648033033598495,0.0,18.884399077548423,5.5,1.0,0.005
9120.0,22.86594117214294,0.4632377202236021,0.023122749014575388,0.046245498029150775,0.0,19.888765068498728,5.5,1.0,0.005
9180.0,0.9290035952388397,0.5506650085243556,0.0005212624046080448,0.0010425248092160895,0.0,1.2590475323304664,5.5,1.0,0.005
9240.0,18.40484574618368,0.5634322304575748,0.008546527178873897,0.017093054357747793,0.0,16.144829924451194,5.5,1.0,0.005
9300.0,30.60096757090101,0.21760096616527913,0.0019729878845063504,0.003945975769012701,0.0,26.200814375611838,5.5,1.0,0.005
9360.0,0.0,0.507858263445591,0.015705660672131003,0.03141132134426201,0.0,0.47172895864268644,5.5,1.0,0.005
9420.0,15.439629630182557,0.4523000144910787,0.033529287547909084,0.06705857509581817,0.0,13.593639881219756,5.5,1.0,0.005
9480.0,24.343520219613403,0.3745011809726811,0.006764306665229886,0.013528613330459772,0.0,21.027567172494507,5.5,1.0,0.005
9540.0,30.040006631294883,0.34744036415699386,0.003063464345115522,0.006126928690231044,0.0,25.83714178021414,5.5,1.0,0.005
9600.0,13.663000131803917,0.3204424184436604,0.0033357075404877525,0.006671415080975505,0.0,11.894432221938684,5.5,1.0,0.005
9660.0,6.79549787201567,0.22647667353974424,0.008252955811139238,0.016505911622278477,0.0,5.989723401040506,5.5,1.0,0.005
9720.0,0.0,0.2938386050034113,0.005437705818277462,0.010875411636554925,0.0,0.26362896408950715,5.5,1.0,0.005
9780.0,0.0,0.15468682330084735,0.010035470704296216,0.020070941408592433,0.0,0.15707425010167558,5.5,1.0,0.005
9840.0,0.0,0.35972074615833527,0.034043592197205604,0.06808718439441121,0.0,0.39257379433745926,5.5,1.0,0.005
9900.0,2.09452706696201,0.10367817713717553,0.03407713702729342,0.06815427405458684,0.0,1.9553711569039058,5.5,1.0,0.005
9960.0,17.820216742017454,0.5850086920145567,0.006222949817203819,0.012445899634407637,0.0,15.660310140961078,5.5,1.0,0.005
10020.0,2.8719030768754084,0.3314908199112767,0.01058401327036793,0.02116802654073586,0.0,2.7498740461081206,5.5,1.0,0.005
10080.0,22.11870980968884,0.460241421410466,0.02809723831999088,0.05619447663998176,0.0,19.263756504150386,5.5,1.0,0.005
10140.0,16.609629011804284,0.014229948089850354,0.026156180807470838,0.052312361614941676,0.0,14.196978376969064,5.5,1.0,0.005
10200.0,0.0,0.25185723533710147,0.006272812448716432,0.012545624897432864,0.0,0.23007432178076315,5.5,1.0,0.005
10260.0,4.7201152787094625,0.34871811019231563,0.0032736086605105706,0.006547217321021141,0.0,4.316856082650813,5.5,1.0,0.005
10320.0,0.0,0.1571438241417593,0.00596967018159124,0.01193934036318248,0.0,0.14879490948355306,5.5,1.0,0.005
10380.0,5.592739305052173,0.04633453691371046,0.0015190435179650201,0.0030380870359300403,0.0,4.797086326641812,5.5,1.0,0.005
10440.0,0.7088125834828658,0.41885088771871815,0.02560675626441758,0.05121351252883516,0.0,1.0238111789956112,5.5,1.0,0.005
10500.0,0.0,0.224126965826724,0.0008295787137625305,0.001659157427525061,0.0,0.19262334667280984,5.5,1.0,0.005
10560.0,4.4135328542025025,0.15483629769698168,0.023969058454571167,0.047938116909142334,0.0,3.9442348781737175,5.5,1.0,0.005
10620.0,0.0,0.340467571155505,0.00864066961957152,0.01728133923914304,0.0,0.31143114301208663,5.5,1.0,0.005
10680.0,0.0,0.11526297169275825,0.014244876525758794,0.02848975305151759,0.0,0.13429796107952946,5.5,1.0,0.005
10740.0,11.418623552126796,0.2874316765036662,0.024485970415437604,0.04897194083087521,0.0,10.012586168895258,5.5,1.0,0.005
10800.0,3.9484324156602417,0.17538927736282264,0.004381352370904358,0.008762704741808717,0.0,3.5164208876154106,5.5,1.0,0.005
10860.0,14.311608079354931,0.015150732805976274,0.017597974905366364,0.03519594981073273,0.0,12.222619826345454,5.5,1.0,0.005
10920.0,4.370048217629181,0.47478801317224195,0.027779419182508095,0.05555883836501619,0.0,4.188948315096605,5.5,1.0,0.005
10980.0,9.80936425989021,0.43825984755922187,0.0008187046970127467,0.0016374093940254935,0.0,8.712568188309397,5.5,1.0,0.005
11040.0,18.910630907193248,0.5307661980280144,0.003514824377002588,0.007029648754005176,0.0,16.53415034159943,5.5,1.0,0.005
11100.0,0.0,0.37681901464013895,0.00268410201630565,0.0053682040326113,0.0,0.3271406225856975,5.5,1.0,0.005
11160.0,0.0,0.0355882604103695,0.025769822639501838,0.051539645279003676,0.0,0.09596306907954376,5.5,1.0,0.005
11220.0,22.965981827369003,0.23886412002220309,0.006621137757095791,0.013242275514191581,0.0,19.74100295656312,5.5,1.0,0.005
11280.0,1.8745988652616596,0.3740609833549703,0.015514518778419332,0.031029037556838664,0.0,1.9509228942091046,5.5,1.0,0.005
11340.0,1.3105702577402663,0.2626565819544293,0.006154697729287053,0.012309395458574107,0.0,1.352937292950173,5.5,1.0,0.005
11400.0,27.85223111274999,0.5188656972982267,0.014416955894630969,0.028833911789261937,0.0,24.152195526072294,5.5,1.0,0.005
11460.0,5.874350447677372,0.015335271589014857,0.0022994810967289724,0.004598962193457945,0.0,5.012096538173088,5.5,1.0,0.005
11520.0,1.613945392014825,0.07029693250464157,0.0015008072454242346,0.003001614490848469,0.0,1.4354330343173785,5.5,1.0,0.005
11580.0,15.120574112318447,0.1804852336754913,0.0013368153081101538,0.0026736306162203076,0.0,13.009309323130529,5.5,1.0,0.005
11640.0,12.836802827200723,0.3218374486790434,0.006355025244323204,0.012710050488646409,0.0,11.201049548870824,5.5,1.0,0.005
11700.0,21.48575604280341,0.44169774615483864,0.009900879150180368,0.019801758300360735,0.0,18.663582962447467,5.5,1.0,0.005
11760.0,22.557468803735635,0.11845326695412246,0.0022398694434263384,0.004479738886852677,0.0,19.28024542716703,5.5,1.0,0.005
11820.0,1.3284687890143625,0.4831772904007673,0.02172718341801667,0.04345436683603334,0.0,1.5953034852188026,5.5,1.0,0.005
11880.0,2.3631962238044846,0.45556499733990957,0.002958593860178358,0.005917187720356716,0.0,2.40349145231619,5.5,1.0,0.005
11940.0,19.108956352830667,0.2027422057984343,0.016815055322610774,0.03363011064522155,0.0,16.45782216590739,5.5,1.0,0.005
12000.0,4.602495376943902,0.20336005668632895,0.008705109302732753,0.017410218605465506,0.0,4.107175147307665,5.5,1.0,0.005
12060.0,0.0,0.5012487486249501,0.01858312196530045,0.0371662439306009,0.0,0.47344839734272365,5.5,1.0,0.005
12120.0,1.3557733212188965,0.35288141779609555,0.0032210430268765837,0.006442086053753167,0.0,1.4605701878812785,5.5,1.0,0.005
12180.0,5.498816753862299,0.4158979707405664,0.003745700619572671,0.007491401239145342,0.0,5.037059052492346,5.5,1.0,0.005
12240.0,0.0,0.1982706267353746,0.02925666671092411,0.05851333342184822,0.0,0.24313453283792485,5.5,1.0,0.005
12300.0,0.0,0.19137361765751895,0.004920316478712437,0.009840632957424874,0.0,0.17521438202960782,5.5,1.0,0.005
12360.0,0.0,0.36825701469716293,0.034369684817786454,0.06873936963557291,0.0,0.40066115877794395,5.5,1.0,0.005
12420.0,17.35192253643438,0.5424962513555176,0.008410355028718489,0.016820710057436978,0.0,15.231702374944645,5.5,1.0,0.005
12480.0,29.660681294991946,0.5093023793711744,0.00462314495784078,0.00924628991568156,0.0,25.656275142851143,5.5,1.0,0.005
12540.0,0.0,0.3196083744538701,0.03087146231618748,0.06174292463237496,0.0,0.35038934719206766,5.5,1.0,0.005
12600.0,0.0,0.43903744908378367,0.012189083328375544,0.024378166656751087,0.0,0.40426399420857373,5.5,1.0,0.005
12660.0,3.571011412858098,0.10821001043019435,0.0010087215423488537,0.0020174430846977075,0.0,3.1299104497280377,5.5,1.0,0.005
12720.0,2.1620758262520865,0.07834709626208623,0.003602482642304828,0.007204965284609656,0.0,1.913545814874924,5.5,1.0,0.005
12780.0,24.94775787643255,0.055955174280423105,0.0029002443679975887,0.0058004887359951775,0.0,21.26055171624442,5.5,1.0,0.005
12840.0,0.0,0.002613652138802666,0.0095408052884376,0.0190816105768752,0.0,0.026550657803498145,5.5,1.0,0.005
12900.0,1.1383890328536153,0.520550046779084,0.0037560022137559457,0.007512004427511891,0.0,1.419676023332872,5.5,1.0,0.005
12960.0,0.0,0.3384707428639539,0.028616089538326516,0.05723217907665303,0.0,0.3606711597570934,5.5,1.0,0.005
13020.0,0.0,0.5704622023732265,0.021643004154171364,0.04328600830834273,0.0,0.5400825326103795,5.5,1.0,0.005
